Force,E,v,Start,Displacement
100.000000,2000.000000,0.150000,0.240347,0.261249
100.000000,2000.000000,0.160000,0.240825,0.261903
100.000000,2000.000000,0.170000,0.241400,0.262657
100.000000,2000.000000,0.180000,0.242074,0.263514
100.000000,2000.000000,0.190000,0.242851,0.264479
100.000000,2000.000000,0.200000,0.243737,0.265558
100.000000,2000.000000,0.210000,0.244735,0.266756
100.000000,2000.000000,0.220000,0.245851,0.268079
100.000000,2000.000000,0.230000,0.247090,0.269534
100.000000,2000.000000,0.240000,0.248459,0.271128
100.000000,2000.000000,0.250000,0.249964,0.272871
100.000000,2000.000000,0.260000,0.251612,0.274770
100.000000,2000.000000,0.270000,0.253413,0.276838
100.000000,2000.000000,0.280000,0.255375,0.279086
100.000000,2000.000000,0.290000,0.257509,0.281527
100.000000,2000.000000,0.300000,0.259827,0.284177
100.000000,2000.000000,0.310000,0.262343,0.287055
100.000000,2000.000000,0.320000,0.265072,0.290180
100.000000,2000.000000,0.330000,0.268032,0.293579
100.000000,2000.000000,0.340000,0.271245,0.297279
100.000000,2000.000000,0.350000,0.274736,0.301315
100.000000,2000.000000,0.360000,0.278534,0.305729
100.000000,2000.000000,0.370000,0.282676,0.310571
100.000000,2000.000000,0.380000,0.287207,0.315905
100.000000,2000.000000,0.390000,0.292183,0.321811
100.000000,2000.000000,0.400000,0.297674,0.328392
100.000000,2000.000000,0.410000,0.303777,0.335781
100.000000,2000.000000,0.420000,0.310617,0.344163
100.000000,2000.000000,0.430000,0.318374,0.353792
100.000000,2000.000000,0.440000,0.327312,0.365041
100.000000,2000.000000,0.450000,0.337844,0.378484
100.000000,2000.000000,0.460000,0.350672,0.395067
100.000000,2000.000000,0.470000,0.367153,0.416522
100.000000,2000.000000,0.480000,0.390447,0.446579
100.000000,2000.000000,0.490000,0.431251,0.496220
100.000000,2100.000000,0.000000,0.278972,0.296509
100.000000,2100.000000,0.010000,0.278333,0.296027
100.000000,2100.000000,0.020000,0.277756,0.295607
100.000000,2100.000000,0.030000,0.277242,0.295249
100.000000,2100.000000,0.040000,0.276792,0.294955
100.000000,2100.000000,0.050000,0.276406,0.294725
100.000000,2100.000000,0.060000,0.276088,0.294563
100.000000,2100.000000,0.070000,0.275838,0.294469
100.000000,2100.000000,0.080000,0.275658,0.294445
100.000000,2100.000000,0.090000,0.275549,0.294493
100.000000,2100.000000,0.100000,0.275515,0.294615
100.000000,2100.000000,0.110000,0.275555,0.294814
100.000000,2100.000000,0.120000,0.275674,0.295092
100.000000,2100.000000,0.130000,0.275873,0.295452
100.000000,2100.000000,0.140000,0.276154,0.295896
100.000000,2100.000000,0.150000,0.276521,0.296428
100.000000,2100.000000,0.160000,0.276976,0.297050
100.000000,2100.000000,0.170000,0.277523,0.297768
100.000000,2100.000000,0.180000,0.278165,0.298584
100.000000,2100.000000,0.190000,0.278906,0.299504
100.000000,2100.000000,0.200000,0.279749,0.300532
100.000000,2100.000000,0.210000,0.280700,0.301672
100.000000,2100.000000,0.220000,0.281763,0.302932
100.000000,2100.000000,0.230000,0.282943,0.304318
100.000000,2100.000000,0.240000,0.284247,0.305837
100.000000,2100.000000,0.250000,0.285680,0.307496
100.000000,2100.000000,0.260000,0.287250,0.309305
100.000000,2100.000000,0.270000,0.288965,0.311274
100.000000,2100.000000,0.280000,0.290833,0.313415
100.000000,2100.000000,0.290000,0.292866,0.315740
100.000000,2100.000000,0.300000,0.295073,0.318264
100.000000,2100.000000,0.310000,0.297469,0.321004
100.000000,2100.000000,0.320000,0.300068,0.323981
100.000000,2100.000000,0.330000,0.302888,0.327218
100.000000,2100.000000,0.340000,0.305948,0.330742
100.000000,2100.000000,0.350000,0.309272,0.334586
100.000000,2100.000000,0.360000,0.312889,0.338789
100.000000,2100.000000,0.370000,0.316834,0.343401
100.000000,2100.000000,0.380000,0.321150,0.348481
100.000000,2100.000000,0.390000,0.325888,0.354106
100.000000,2100.000000,0.400000,0.331119,0.360373
100.000000,2100.000000,0.410000,0.336930,0.367410
100.000000,2100.000000,0.420000,0.343445,0.375393
100.000000,2100.000000,0.430000,0.350833,0.384564
100.000000,2100.000000,0.440000,0.359345,0.395277
100.000000,2100.000000,0.450000,0.369375,0.408080
100.000000,2100.000000,0.460000,0.381593,0.423873
100.000000,2100.000000,0.470000,0.397288,0.444307
100.000000,2100.000000,0.480000,0.419473,0.472933
100.000000,2100.000000,0.490000,0.458334,0.520210
100.000000,2200.000000,0.000000,0.311746,0.328486
100.000000,2200.000000,0.010000,0.311136,0.328026
100.000000,2200.000000,0.020000,0.310585,0.327625
100.000000,2200.000000,0.030000,0.310095,0.327283
100.000000,2200.000000,0.040000,0.309665,0.327002
100.000000,2200.000000,0.050000,0.309297,0.326783
100.000000,2200.000000,0.060000,0.308993,0.326628
100.000000,2200.000000,0.070000,0.308754,0.326538
100.000000,2200.000000,0.080000,0.308582,0.326515
100.000000,2200.000000,0.090000,0.308479,0.326561
100.000000,2200.000000,0.100000,0.308446,0.326678
100.000000,2200.000000,0.110000,0.308485,0.326868
100.000000,2200.000000,0.120000,0.308598,0.327133
100.000000,2200.000000,0.130000,0.308788,0.327477
100.000000,2200.000000,0.140000,0.309056,0.327901
100.000000,2200.000000,0.150000,0.309407,0.328408
100.000000,2200.000000,0.160000,0.309841,0.329003
100.000000,2200.000000,0.170000,0.310363,0.329688
100.000000,2200.000000,0.180000,0.310976,0.330467
100.000000,2200.000000,0.190000,0.311683,0.331345
100.000000,2200.000000,0.200000,0.312488,0.332326
100.000000,2200.000000,0.210000,0.313396,0.333415
100.000000,2200.000000,0.220000,0.314410,0.334617
100.000000,2200.000000,0.230000,0.315537,0.335940
100.000000,2200.000000,0.240000,0.316781,0.337390
100.000000,2200.000000,0.250000,0.318149,0.338973
100.000000,2200.000000,0.260000,0.319648,0.340700
100.000000,2200.000000,0.270000,0.321285,0.342580
100.000000,2200.000000,0.280000,0.323068,0.344623
100.000000,2200.000000,0.290000,0.325008,0.346842
100.000000,2200.000000,0.300000,0.327116,0.349252
100.000000,2200.000000,0.310000,0.329403,0.351868
100.000000,2200.000000,0.320000,0.331883,0.354709
100.000000,2200.000000,0.330000,0.334575,0.357799
100.000000,2200.000000,0.340000,0.337495,0.361163
100.000000,2200.000000,0.350000,0.340669,0.364832
100.000000,2200.000000,0.360000,0.344122,0.368844
100.000000,2200.000000,0.370000,0.347887,0.373246
100.000000,2200.000000,0.380000,0.352006,0.378096
100.000000,2200.000000,0.390000,0.356530,0.383465
100.000000,2200.000000,0.400000,0.361522,0.389447
100.000000,2200.000000,0.410000,0.367070,0.396165
100.000000,2200.000000,0.420000,0.373288,0.403784
100.000000,2200.000000,0.430000,0.380340,0.412538
100.000000,2200.000000,0.440000,0.388466,0.422765
100.000000,2200.000000,0.450000,0.398040,0.434986
100.000000,2200.000000,0.460000,0.409702,0.450061
100.000000,2200.000000,0.470000,0.424684,0.469565
100.000000,2200.000000,0.480000,0.445861,0.496890
100.000000,2200.000000,0.490000,0.482955,0.542018
100.000000,2300.000000,0.000000,0.341670,0.357682
100.000000,2300.000000,0.010000,0.341087,0.357242
100.000000,2300.000000,0.020000,0.340560,0.356859
100.000000,2300.000000,0.030000,0.340090,0.356532
100.000000,2300.000000,0.040000,0.339679,0.356263
100.000000,2300.000000,0.050000,0.339328,0.356054
100.000000,2300.000000,0.060000,0.339037,0.355905
100.000000,2300.000000,0.070000,0.338809,0.355819
100.000000,2300.000000,0.080000,0.338644,0.355797
100.000000,2300.000000,0.090000,0.338545,0.355841
100.000000,2300.000000,0.100000,0.338513,0.355953
100.000000,2300.000000,0.110000,0.338550,0.356135
100.000000,2300.000000,0.120000,0.338659,0.356388
100.000000,2300.000000,0.130000,0.338840,0.356717
100.000000,2300.000000,0.140000,0.339097,0.357122
100.000000,2300.000000,0.150000,0.339432,0.357608
100.000000,2300.000000,0.160000,0.339848,0.358177
100.000000,2300.000000,0.170000,0.340347,0.358832
100.000000,2300.000000,0.180000,0.340934,0.359577
100.000000,2300.000000,0.190000,0.341610,0.360417
100.000000,2300.000000,0.200000,0.342380,0.361355
100.000000,2300.000000,0.210000,0.343248,0.362397
100.000000,2300.000000,0.220000,0.344218,0.363547
100.000000,2300.000000,0.230000,0.345296,0.364812
100.000000,2300.000000,0.240000,0.346486,0.366199
100.000000,2300.000000,0.250000,0.347795,0.367714
100.000000,2300.000000,0.260000,0.349228,0.369366
100.000000,2300.000000,0.270000,0.350794,0.371163
100.000000,2300.000000,0.280000,0.352500,0.373118
100.000000,2300.000000,0.290000,0.354356,0.375241
100.000000,2300.000000,0.300000,0.356371,0.377545
100.000000,2300.000000,0.310000,0.358559,0.380048
100.000000,2300.000000,0.320000,0.360932,0.382766
100.000000,2300.000000,0.330000,0.363506,0.385721
100.000000,2300.000000,0.340000,0.366300,0.388938
100.000000,2300.000000,0.350000,0.369335,0.392448
100.000000,2300.000000,0.360000,0.372638,0.396286
100.000000,2300.000000,0.370000,0.376240,0.400497
100.000000,2300.000000,0.380000,0.380180,0.405135
100.000000,2300.000000,0.390000,0.384507,0.410271
100.000000,2300.000000,0.400000,0.389282,0.415993
100.000000,2300.000000,0.410000,0.394589,0.422418
100.000000,2300.000000,0.420000,0.400537,0.429707
100.000000,2300.000000,0.430000,0.407282,0.438080
100.000000,2300.000000,0.440000,0.415054,0.447862
100.000000,2300.000000,0.450000,0.424212,0.459551
100.000000,2300.000000,0.460000,0.435367,0.473971
100.000000,2300.000000,0.470000,0.449698,0.492628
100.000000,2300.000000,0.480000,0.469954,0.518765
100.000000,2300.000000,0.490000,0.505435,0.561931
100.000000,2400.000000,0.000000,0.369100,0.384445
100.000000,2400.000000,0.010000,0.368542,0.384024
100.000000,2400.000000,0.020000,0.368037,0.383656
100.000000,2400.000000,0.030000,0.367587,0.383343
100.000000,2400.000000,0.040000,0.367193,0.383085
100.000000,2400.000000,0.050000,0.366856,0.382885
100.000000,2400.000000,0.060000,0.366577,0.382743
100.000000,2400.000000,0.070000,0.366358,0.382660
100.000000,2400.000000,0.080000,0.366201,0.382639
100.000000,2400.000000,0.090000,0.366106,0.382681
100.000000,2400.000000,0.100000,0.366075,0.382788
100.000000,2400.000000,0.110000,0.366111,0.382962
100.000000,2400.000000,0.120000,0.366215,0.383206
100.000000,2400.000000,0.130000,0.366389,0.383520
100.000000,2400.000000,0.140000,0.366635,0.383909
100.000000,2400.000000,0.150000,0.366956,0.384374
100.000000,2400.000000,0.160000,0.367354,0.384919
100.000000,2400.000000,0.170000,0.367833,0.385547
100.000000,2400.000000,0.180000,0.368395,0.386261
100.000000,2400.000000,0.190000,0.369043,0.387066
100.000000,2400.000000,0.200000,0.369781,0.387965
100.000000,2400.000000,0.210000,0.370613,0.388963
100.000000,2400.000000,0.220000,0.371543,0.390066
100.000000,2400.000000,0.230000,0.372575,0.391278
100.000000,2400.000000,0.240000,0.373716,0.392607
100.000000,2400.000000,0.250000,0.374970,0.394059
100.000000,2400.000000,0.260000,0.376344,0.395642
100.000000,2400.000000,0.270000,0.377844,0.397365
100.000000,2400.000000,0.280000,0.379479,0.399238
100.000000,2400.000000,0.290000,0.381258,0.401272
100.000000,2400.000000,0.300000,0.383189,0.403481
100.000000,2400.000000,0.310000,0.385286,0.405879
100.000000,2400.000000,0.320000,0.387560,0.408484
100.000000,2400.000000,0.330000,0.390027,0.411316
100.000000,2400.000000,0.340000,0.392704,0.414399
100.000000,2400.000000,0.350000,0.395613,0.417762
100.000000,2400.000000,0.360000,0.398778,0.421441
100.000000,2400.000000,0.370000,0.402230,0.425476
100.000000,2400.000000,0.380000,0.406006,0.429921
100.000000,2400.000000,0.390000,0.410152,0.434843
100.000000,2400.000000,0.400000,0.414729,0.440326
100.000000,2400.000000,0.410000,0.419814,0.446484
100.000000,2400.000000,0.420000,0.425514,0.453469
100.000000,2400.000000,0.430000,0.431979,0.461493
100.000000,2400.000000,0.440000,0.439427,0.470868
100.000000,2400.000000,0.450000,0.448203,0.482070
100.000000,2400.000000,0.460000,0.458894,0.495889
100.000000,2400.000000,0.470000,0.472627,0.513768
100.000000,2400.000000,0.480000,0.492039,0.538816
100.000000,2400.000000,0.490000,0.526042,0.580183
100.000000,2500.000000,0.000000,0.394336,0.409067
100.000000,2500.000000,0.010000,0.393800,0.408663
100.000000,2500.000000,0.020000,0.393315,0.408310
100.000000,2500.000000,0.030000,0.392883,0.408009
100.000000,2500.000000,0.040000,0.392505,0.407762
100.000000,2500.000000,0.050000,0.392181,0.407569
100.000000,2500.000000,0.060000,0.391914,0.407433
100.000000,2500.000000,0.070000,0.391704,0.407354
100.000000,2500.000000,0.080000,0.391553,0.407334
100.000000,2500.000000,0.090000,0.391461,0.407374
100.000000,2500.000000,0.100000,0.391432,0.407477
100.000000,2500.000000,0.110000,0.391466,0.407644
100.000000,2500.000000,0.120000,0.391566,0.407877
100.000000,2500.000000,0.130000,0.391733,0.408179
100.000000,2500.000000,0.140000,0.391970,0.408552
100.000000,2500.000000,0.150000,0.392278,0.408999
100.000000,2500.000000,0.160000,0.392660,0.409522
100.000000,2500.000000,0.170000,0.393120,0.410125
100.000000,2500.000000,0.180000,0.393659,0.410811
100.000000,2500.000000,0.190000,0.394281,0.411583
100.000000,2500.000000,0.200000,0.394990,0.412447
100.000000,2500.000000,0.210000,0.395788,0.413405
100.000000,2500.000000,0.220000,0.396681,0.414463
100.000000,2500.000000,0.230000,0.397672,0.415627
100.000000,2500.000000,0.240000,0.398767,0.416903
100.000000,2500.000000,0.250000,0.399971,0.418297
100.000000,2500.000000,0.260000,0.401290,0.419816
100.000000,2500.000000,0.270000,0.402730,0.421470
100.000000,2500.000000,0.280000,0.404300,0.423268
100.000000,2500.000000,0.290000,0.406007,0.425221
100.000000,2500.000000,0.300000,0.407862,0.427342
100.000000,2500.000000,0.310000,0.409874,0.429644
100.000000,2500.000000,0.320000,0.412057,0.432144
100.000000,2500.000000,0.330000,0.414426,0.434863
100.000000,2500.000000,0.340000,0.416996,0.437823
100.000000,2500.000000,0.350000,0.419789,0.441052
100.000000,2500.000000,0.360000,0.422827,0.444583
100.000000,2500.000000,0.370000,0.426141,0.448457
100.000000,2500.000000,0.380000,0.429766,0.452724
100.000000,2500.000000,0.390000,0.433746,0.457449
100.000000,2500.000000,0.400000,0.438140,0.462713
100.000000,2500.000000,0.410000,0.443021,0.468625
100.000000,2500.000000,0.420000,0.448494,0.475330
100.000000,2500.000000,0.430000,0.454700,0.483033
100.000000,2500.000000,0.440000,0.461850,0.492033
100.000000,2500.000000,0.450000,0.470275,0.502787
100.000000,2500.000000,0.460000,0.480538,0.516054
100.000000,2500.000000,0.470000,0.493722,0.533218
100.000000,2500.000000,0.480000,0.512357,0.557263
100.000000,2500.000000,0.490000,0.545001,0.596976
100.000000,2600.000000,0.000000,0.417631,0.431796
100.000000,2600.000000,0.010000,0.417115,0.431407
100.000000,2600.000000,0.020000,0.416649,0.431067
100.000000,2600.000000,0.030000,0.416234,0.430778
100.000000,2600.000000,0.040000,0.415870,0.430540
100.000000,2600.000000,0.050000,0.415559,0.430355
100.000000,2600.000000,0.060000,0.415302,0.430224
100.000000,2600.000000,0.070000,0.415100,0.430148
100.000000,2600.000000,0.080000,0.414954,0.430128
100.000000,2600.000000,0.090000,0.414867,0.430167
100.000000,2600.000000,0.100000,0.414839,0.430266
100.000000,2600.000000,0.110000,0.414872,0.430427
100.000000,2600.000000,0.120000,0.414967,0.430651
100.000000,2600.000000,0.130000,0.415128,0.430942
100.000000,2600.000000,0.140000,0.415355,0.431300
100.000000,2600.000000,0.150000,0.415652,0.431730
100.000000,2600.000000,0.160000,0.416019,0.432233
100.000000,2600.000000,0.170000,0.416461,0.432813
100.000000,2600.000000,0.180000,0.416980,0.433472
100.000000,2600.000000,0.190000,0.417578,0.434215
100.000000,2600.000000,0.200000,0.418259,0.435045
100.000000,2600.000000,0.210000,0.419027,0.435966
100.000000,2600.000000,0.220000,0.419886,0.436984
100.000000,2600.000000,0.230000,0.420839,0.438103
100.000000,2600.000000,0.240000,0.421892,0.439330
100.000000,2600.000000,0.250000,0.423049,0.440670
100.000000,2600.000000,0.260000,0.424317,0.442131
100.000000,2600.000000,0.270000,0.425702,0.443722
100.000000,2600.000000,0.280000,0.427212,0.445450
100.000000,2600.000000,0.290000,0.428853,0.447328
100.000000,2600.000000,0.300000,0.430636,0.449367
100.000000,2600.000000,0.310000,0.432571,0.451581
100.000000,2600.000000,0.320000,0.434671,0.453985
100.000000,2600.000000,0.330000,0.436948,0.456599
100.000000,2600.000000,0.340000,0.439419,0.459445
100.000000,2600.000000,0.350000,0.442104,0.462550
100.000000,2600.000000,0.360000,0.445026,0.465945
100.000000,2600.000000,0.370000,0.448212,0.469670
100.000000,2600.000000,0.380000,0.451698,0.473773
100.000000,2600.000000,0.390000,0.455525,0.478316
100.000000,2600.000000,0.400000,0.459750,0.483378
100.000000,2600.000000,0.410000,0.464444,0.489062
100.000000,2600.000000,0.420000,0.469706,0.495510
100.000000,2600.000000,0.430000,0.475673,0.502917
100.000000,2600.000000,0.440000,0.482548,0.511570
100.000000,2600.000000,0.450000,0.490649,0.521911
100.000000,2600.000000,0.460000,0.500517,0.534667
100.000000,2600.000000,0.470000,0.513194,0.551171
100.000000,2600.000000,0.480000,0.531113,0.574292
100.000000,2600.000000,0.490000,0.562501,0.612477
100.000000,2700.000000,0.000000,0.439200,0.452840
100.000000,2700.000000,0.010000,0.438704,0.452466
100.000000,2700.000000,0.020000,0.438255,0.452139
100.000000,2700.000000,0.030000,0.437855,0.451860
100.000000,2700.000000,0.040000,0.437505,0.451631
100.000000,2700.000000,0.050000,0.437205,0.451453
100.000000,2700.000000,0.060000,0.436957,0.451327
100.000000,2700.000000,0.070000,0.436763,0.451253
100.000000,2700.000000,0.080000,0.436623,0.451235
100.000000,2700.000000,0.090000,0.436538,0.451272
100.000000,2700.000000,0.100000,0.436511,0.451367
100.000000,2700.000000,0.110000,0.436543,0.451522
100.000000,2700.000000,0.120000,0.436635,0.451738
100.000000,2700.000000,0.130000,0.436790,0.452018
100.000000,2700.000000,0.140000,0.437009,0.452363
100.000000,2700.000000,0.150000,0.437294,0.452777
100.000000,2700.000000,0.160000,0.437648,0.453261
100.000000,2700.000000,0.170000,0.438074,0.453820
100.000000,2700.000000,0.180000,0.438573,0.454455
100.000000,2700.000000,0.190000,0.439149,0.455170
100.000000,2700.000000,0.200000,0.439805,0.455969
100.000000,2700.000000,0.210000,0.440545,0.456856
100.000000,2700.000000,0.220000,0.441371,0.457836
100.000000,2700.000000,0.230000,0.442289,0.458914
100.000000,2700.000000,0.240000,0.443303,0.460095
100.000000,2700.000000,0.250000,0.444418,0.461386
100.000000,2700.000000,0.260000,0.445639,0.462793
100.000000,2700.000000,0.270000,0.446973,0.464324
100.000000,2700.000000,0.280000,0.448426,0.465989
100.000000,2700.000000,0.290000,0.450007,0.467798
100.000000,2700.000000,0.300000,0.451724,0.469761
100.000000,2700.000000,0.310000,0.453587,0.471892
100.000000,2700.000000,0.320000,0.455609,0.474208
100.000000,2700.000000,0.330000,0.457802,0.476725
100.000000,2700.000000,0.340000,0.460182,0.479466
100.000000,2700.000000,0.350000,0.462767,0.482455
100.000000,2700.000000,0.360000,0.465581,0.485725
100.000000,2700.000000,0.370000,0.468649,0.489312
100.000000,2700.000000,0.380000,0.472005,0.493263
100.000000,2700.000000,0.390000,0.475691,0.497638
